place_id,name,latitude,longitude,regular,premium,diesel
12218,BERTA ALICIA VALENCIA ESPINOSA,17.97202,-102.2044,21.87,,
12227,GASOLINERA MELCHOR OCAMPO SA DE CV,17.95666,-102.1937,21.5,21.9,
12228,PETRO 107 SA DE CV,20.28683,-99.69579,21.94,,
12240,"HIDROSINA PLUS, S.A.P.I. DE C.V.",18.88292,-96.92265,21.49,,
12264,"ADMINISTRACIONES SHIVA, S.A. DE C.V.",18.77841,-99.20892,21.99,23.59,23.89
12265,"BELLAS ARTES GASOLINERA, SA DE CV",32.66188,-115.4903,21.4,,
12280,"GPDC Estaciones de Servicio, S. A. DE C. V.",19.41623,-98.91856,21.89,,
12286,ARIALIN SA DE CV,18.07692,-102.7449,21.91,,24.14
12287,CATARATAS DEL BALSAS SA DE CV,18.01068,-102.2134,21.99,,
12294,INMOBILIARIA RUSH SA. DE C.V.,19.1861,-98.23748,21.95,,
12295,AUTO SERVICIO GUARDIA S.A. DE C.V.,19.40435,-98.19064,21.68,,
12307,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",26.93134,-101.4341,21.99,24.99,24.98
12311,JOSE ALBERTO ASIS CALDERON,26.92364,-101.4462,21.88,24.88,
12312,"GASOLINERA FOY IDOLO DOS, SA DE CV.",20.88371,-97.65631,22.44,,
12313,"GASOLINERA FOY CHICONTEPEC, SA DE CV.",20.96519,-98.18831,23.6,,
12315,"GASOLINERA MARINA FOY TAMPAMACHOCO, SA DE CV.",20.96499,-97.32716,22.2,,
12317,AUTO SERVICIO HERNÁNDEZ S.A. DE C.V.,25.84551,-97.49202,18.49,19.69,22.99
12338,JAVIER CANTU BARRAGAN,26.06438,-98.28443,18.18,20.68,24.39
12358,MARIO BELTRAN RODRIGUEZ,18.22919,-94.76276,22.29,,
12362,URZUGAS SA DE CV ,19.85858,-98.06038,22.5,,
12373,HERMENEGILDO LOPEZ ARMENTA,18.32866,-98.26857,22.8,23.49,24.79
12384,JOSE GABRIEL ESCALANTE Y SUCESORES SRL DE CV,21.51748,-87.68641,23.71,,
12396,"BELLAS ARTES GASOLINERA, SA DE CV",32.64263,-115.3837,21.49,23.99,
12404,ESTACION  DE SERVICIO DE SISAL SA DE CV,20.84916,-90.40168,23.84,,
12410,"ESTACION DE SERVICIOS EL CAPITAN, SA DE CV ",32.64422,-115.4435,21.49,,
12411,ESTACION DE SERVICIO TRES PUENTES SA DE CV ,19.70321,-101.2135,20.99,22.49,23.19
12421,ARNULFO FERNANDEZ ESPARZA,25.81082,-100.6083,23,,
12446,"GASOLINERA SAHAGUN, S.A. DE C.V.",20.09053,-103.3808,24.39,,
12451,ESTACIONES DE SERVICIO PENINSULARES S.A. DE C.V.,23.05887,-109.6924,23.99,,
12468,"EL CENTENARIO DE ANANECUILCO, S.A. DE C.V.",18.79852,-98.96922,22.99,,
12486,EDUARDO PEREZ MORFIN,19.3809,-99.55219,21.8,24.79,24.59
12491,ALEJANDRO MARIO OCHOA FRAGOSO,19.54943,-99.05305,22.99,25.49,24.24
12523,SERVICIO ROSABLANCA S. A. DE C. V,17.98392,-102.2165,21.99,,
12531,SERVICIO ESTACION SAN JOSE S.A. DE C.V.,23.18797,-102.7878,23.32,,24.99
12536,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",20.68716,-103.3348,23.68,25.99,
12538,SERVICIO ROD-GAR SA DE CV,18.04283,-98.42496,22.5,,
12539,LUNA GAS S.A. DE C.V.,19.67424,-99.16119,22.39,,
12540,"ECOGASOLINE, S.A. DE C.V.",18.89498,-98.42419,22.39,23.8,
12541,LUNA GAS S.A. DE C.V.,19.67294,-99.18425,22.39,,
12542,"ESTACIÓN BICENTENARIO, S. DE R.L. DE C.V.",19.03203,-98.21593,21.5,,
12544,"Z GAS COMPANY, S.A. DE C.V.",19.07515,-98.19019,21.19,,
12546,"COMBU-EXPRESS, S.A. DE C.V.",19.78726,-104.3575,24,,
12547,"Gasolinera Campeche, S.A. de C.V.",19.84028,-90.53872,23.49,24.99,
12548,"PLAZA SANTAMARIA FUNDIDORA, S.A. DE C.V.",19.06721,-98.19215,21.69,,
12549,GASOLINERA OCORO SA DE CV,25.59454,-108.4552,22.69,,
12550,"SERVICIO MELENDEZ, S.A. DE C.V.",21.81357,-105.198,23.19,24.69,
12551,"ENERGIA Y SERVICIOS COORDINADOS, S.A. DE C.V.",20.19889,-99.78026,22.29,24.79,22.99
12552,"Gasolinera Campeche, S.A. de C.V.",19.85819,-90.5207,23.49,24.99,
12553,SERVICIOS ESPECIALES S.A. DE C.V.,20.03085,-90.22369,23.85,24.99,24.95
12557,"AUTO SERVICIO NUEVO POBLADO, S.A. DE C.V.",27.02135,-103.3629,23.17,,
12558,Operaciones y Servicios de Juarez S.A. de C.V.,31.60685,-106.4644,17.59,20.07,
12560,SERVICIOS ESPECIALES S.A. DE C.V.,19.84342,-90.5305,23.49,24.99,
12561,"ESTACIÓN AVENIDA MEXICO 86, S. DE R.L. DE C.V.",19.06392,-98.20838,21.1,,23.2
12563,SERVICIO LOS COCOS SA DE CV,19.18351,-96.13724,21.19,,
12564,ESTACION DE SERVICIO COMARCA S A DE C V ,19.59319,-99.24482,21.75,,
12565,Servicio Mariana S.A. de C.V.,23.33318,-103.107,16.28,,17.2
12568,"RAMA ESTACIÓN DE SERVICIO, S.A. DE C.V.",21.35486,-102.8056,23.33,,
12569,ENRIQUEZ MORENO HECTOR JAVIER JUDAS ,21.13133,-101.6906,21.5,,
12572,ESTACION LA ESQUINA 31 SA DE CV,19.03657,-98.21271,21.65,,
12574,SERVICIO ALJUNCAR SA DE CV ,21.13834,-101.6765,21.6,,
12575,SERVICIO RAMOS SA DE CV,20.91208,-89.95988,22.49,,
12576,SERVICIO BOULEVARD AEROPUERTO SA DE CV ,21.08227,-101.6099,21.38,,
12577,PMC GAS S. DE R.L. DE C.V.,19.02649,-98.2148,21.03,,
12579,SUPER SERVICIO BOULEVARD AUSTRI SA DE CV ,21.14123,-101.7022,21.6,,
12581,SERVICIO MALECON ORIENTE SA DE CV,21.13781,-101.6788,22.59,,24.04
12583,"QU SER, SA DE CV",19.88948,-99.2403,21.97,,
12584,SERVICIO LEON-SILAO SA DE CV,21.06973,-101.5959,21.69,25.35,
12586,ESTACIÓN DE SERVICIO LAS HUERTAS SA DE CV ,21.09691,-101.7246,21.38,,
12588,SERVICIO JARAMILLO SA DE CV ,21.17281,-101.6719,21.38,,
12590,COMBUSTIBLES  BONANZA SA DE CV ,21.2025,-101.6745,21.66,,
12591,COMBUSTIBLES PREMIER SA DE CV ,21.12254,-101.7285,21.55,,
12592,"MINIEXPRESS MEXICO NORTE, S DE RL DE CV",25.64972,-100.1888,20.39,,
12593,MARIA RAQUEL GRADILLA MONTES,21.17916,-105.1376,24.49,,
12595,MA. DEL CARMEN CERVANTES LOPEZ,19.08141,-98.20544,21.41,,
12603,"AUTO SERVICIO CASA MAGNA, S.A. DE C.V.",32.58398,-115.5737,21.49,,
12608,Servicios Ecológicos del Mayab S. de R.L. de C.V.,18.5316,-88.29866,22.28,,
12612,SERVICIO SAN LUCAS SA DE CV,19.30633,-98.46428,22.49,,
12617,Servicio Maldonado ,29.2471,-107.4158,22.49,,
12646,SERVICIO INGENIO S.A. DE C.V.,18.65843,-99.1843,22.19,23.79,
12661,Gasonorte del 106 S.A. de C.V.,28.78003,-107.0353,21.6,,23.7
12676,inmobiliaria mar de las californias sa de cv,31.90333,-116.7164,21.69,24.29,22.8
12677,LUBRICANTTES COSTA MAYA SA DE CV,18.75413,-87.71961,23.89,,
12697,"SERVICIO PREMIER GUTIERREZ, SA DE CV",19.80408,-98.97381,22.19,,
12704,"DERIVADORA DE COMBUSTIBLES DEL NORTE, S.A. DE C.V.",20.83071,-103.4496,22.99,,
12707,ESTACION DE SERVICIOS SAN LUIS DE PUEBLA SA DE CV,19.05077,-98.27165,22.19,24.34,
12711,"SERVICIO ESPINOSA BRISEÑO DE TUXPAN NAYARIT, S.A. DE C.V.",21.94347,-105.2975,23.25,25.7,25.05
12720,SERVICIO LOS PRIETOS SA DE CV,20.56801,-101.3068,22.69,,
12745,ARIEL MEDINA CASTILLO,19.62645,-90.68378,23.2,,24.65
12747,SUPER SERVICIO GARZAS BLANCAS SA DE CV,21.42546,-98.89107,22.79,24.7,
12749,"COMBUSTIBLES Y LUBRICANTES GARVA, S. DE R.L. DE C.V.",32.44664,-114.7487,18.73,,
12750,SERVICIO MARINA LAS PALMAS SA DE CV,20.68593,-105.238,22.15,23.99,
12755,ARMANDO MEDINA CHAVEZ,23.50367,-98.88151,22.65,,
12760,autoservicio cachanilla sa de cv ,32.6553,-115.4957,19.98,,
12762,SUPER SERVICIO BUGAMBILIAS 123 S.A. DE C.V.,19.42385,-98.13819,21.44,,
12763,MARIA ANGELICA SALAZAR MARTINEZ,19.59167,-98.56389,20.98,,
12764,JESUS BORREGO INGUANZO,22.64687,-102.9781,23.29,,
12765,JOSE EVELIO PEREZ ALANIS,26.03329,-99.20357,18.8,,17
12766,PARADERO STA MARIA  S.A. DE C.V.,26.83416,-101.4233,23.99,25.49,25.48
12767,"GASOLINERA REFORMA, SA DE CV",25.03856,-111.6485,22.79,,
12768,"ESTACION EL NARANJO, SA DE CV",25.02652,-111.6536,22.79,,
12769,OFELIA HERNANDEZ LARA,20.87387,-103.1414,24.1,,
12770,"Servicio Tayoltita, S.A. de C.V.",24.10412,-105.9242,22.1,,
12771,"PARANGARICUTIRO, S.A. DE C.V.",19.4123,-102.1157,22.34,,
12772,JOSE ALEJANDRO GUZMAN PALAFOX,19.18911,-97.60076,21.08,,
12773,AVARO TELLO RODRIGUEZ,25.37427,-101.4784,22.9,,24.25
12774,Parador Santa Cecilia S.A. de C.V.,23.48661,-102.1432,21.88,,
12775,JOSE MARIA MARTINEZ PEÑA,25.87388,-97.4928,17.45,,
12776,AUTOSERVICIO MCGAHEY SA DE CV,27.04603,-108.9785,23.95,,
12778,JOSE REYES GODINEZ,19.23575,-103.6944,22.98,24.9,
12779,SANTA FE MULTIGAS CARBONIFERA SA DE CV,27.88396,-101.1458,24.09,,
12780,LOSAR DE BAJA S DE RL DE CV,32.54389,-116.9437,20.79,23.44,23.04
12781,GASOLINERA LV SA DE CV,21.18143,-102.8918,23.2,,
12783,GASOLINERIA MORELIA S.A. DE C.V.,19.70318,-101.2044,21.89,25.49,23.89
12784,"SERVICIO SANTA LUCIA, S.A.",19.84613,-90.49851,23.39,,
12785,"ALEROB ESTACIONES, S.A. DE C.V.",32.48327,-117.0679,21.99,24.99,
12786,"Servicio Tornado, S.A. DE C.V.",21.9252,-99.99047,22.39,,
12787,"ESTACION DE SERVICIOS ZAPOTECOS, S.A. DE C.V.",16.72757,-97.02999,23.3,,
12788,"Grupo Gas Mochoa, S.A. de CV",19.26358,-99.63388,20.99,,
12789,"Gasolinera Luna, S.A. de CV",19.27688,-99.68647,20.99,,
12790,"ENERGIA GUADALUPANA, S.A. DE C.V.",20.63323,-103.27,22.69,24.98,
12791,GAS EL DESMONTE S.A. DE C.V.,20.0463,-98.7911,19.25,,
12792,"ESTACION EL NARANJO, SA DE CV",25.04248,-111.6783,22.79,,
12793,"GASOLINERA REFORMA, SA DE CV",22.90462,-109.9374,23.49,25.89,
12794,"GASOLINERA REFORMA, SA DE CV",22.91635,-109.9462,23.49,25.89,
12795,"GASOLINERA REFORMA, SA DE CV",22.91197,-109.9488,23.49,25.89,
12796,MARTHA ERIKA CHACON MENDEZ,18.1391,-94.48738,20.06,,
12797,RUBEN BARRERA ORDOÑEZ,19.35624,-96.65836,28.99,,
12798,SERVICIO SAN FRANCISCO ASSISI SA DE CV,19.82551,-97.35987,21.79,,23.68
12799,BOHON AUTO SERVICIO SA de CV,32.46807,-114.7786,18.19,,
12800,J JESUS VAZQUEZ,21.1344,-100.3435,21.48,22.76,
12802,PABLO MORALES UGALDE,18.83491,-97.55215,,,18.79
12803,"DISTRIBUIDORES DE COMBUSTIBLE DE PALMAR DE BRAVO, S.A. DE C.V.",18.91526,-97.69188,,,18.79
12804,"DISTRIBUIDORES DE COMBUSTIBLE DE PALMAR DE BRAVO, S.A. DE C.V.",18.43544,-97.37624,,,18.79
12805,PABLO MORALES UGALDE,18.88152,-97.72171,,,18.79
12806,Auto Consumo Golfo S.A. de C.V.,19.21495,-96.20078,21,,
12807,"PASO DEL NORTE ESTACION DE SERVICIO, S.A. DE C.V.",25.62088,-103.3899,22.89,25.39,24.99
12808,JULIO EDUARDO MORALES GENES,18.66786,-97.63999,,,18.79
12809,ESTACION ENERGETICA LOS ANGELES SA DE CV,25.70942,-100.3271,22.99,,
12810,REY MORALES UGALDE,18.97687,-97.77401,,,18.79
12811,TRASAGAS SA DE CV ,20.59455,-103.3898,22.59,,
12815,"PASO DEL NORTE ESTACION DE SERVICIO, S.A. DE C.V.",25.57108,-103.4592,22.89,25.39,
12816,SERVIEXPRESS HUERTA  SANGUINO S.A DE C.V,19.81877,-101.7793,22.39,,24.15
12817,GASOTECA S.A. DE C.V.,19.45878,-103.3466,24.4,,
12818,"Combustibles y Lubricantes Rachali, S. A. de C. V.",29.18578,-108.1406,22.45,,23.95
12819,"Combustibles y Lubricantes Rachali, S. A. de C. V.",29.19452,-108.1434,22.45,,
12820,"GRUPO SANCHEZ DE SAHUAYO, S.A. DE C.V.",20.04475,-102.7168,23.5,,
12826,JORGE LUIS HERNANDEZ HERNANDEZ,17.26169,-97.66202,23.45,25,24.95
12829,"COMBUSTIBLES Y LUBRICANTES GARVA, S. DE R.L. DE C.V.",31.68539,-114.4979,22.19,,
12831,GASOLINERA ALBERIQUE SA DE CV,17.79774,-97.78246,16.11,17.64,16.87
12832,Comercializadora Central de Combustible SA de CV,21.28652,-101.846,22.28,,
12834,"ESTACION PIRU, S.A. DE C.V.",29.12279,-110.9883,22.19,25.19,
12836,"GASOLINERA REFORMA, SA DE CV",23.05886,-109.6924,23.89,,24.89
12837,"GASOLINERA REFORMA, SA DE CV",22.9159,-109.9245,23.49,25.89,
12838,"SERVICIO RP, S.A. DE C.V.",32.61231,-115.4788,21.19,,
12841,SUPER SERVICIO HERRERA DEL NORTE SA DE CV,31.63939,-106.3671,17.61,,
12842,SUPER SERVICIO HERRERA DEL NORTE SA DE CV,31.65878,-106.3638,17.61,,
12843,SUPER SERVICIO HERRERA DEL NORTE SA DE CV,31.67724,-106.3703,17.61,,
12844,SUPER SERVICIO HERRERA DEL NORTE SA DE CV,31.61403,-106.5339,17.59,,22.56
12845,AUTOSERVICIO YORY SA DE CV ,25.51186,-108.5033,23.85,,
12846,"SERVICIO HORTA DE ENSENADA, SA DE CV",31.32661,-116.2477,22.79,,
12847,SUPER SERVICIO HERRERA DEL NORTE SA DE CV,31.60589,-106.4356,17.59,20.07,
12848,SUPER SERVICIO HERRERA DEL NORTE SA DE CV,31.70721,-106.4544,17.61,,
12850,SUPER SERVICIO HERRERA DEL NORTE SA DE CV,31.63366,-106.3784,17.59,20.07,
12851,SUPER SERVICIO HERRERA DEL NORTE SA DE CV,31.73836,-106.4669,17.61,,
12852,AMANDA BERENICE ARRIAGA COLIN,19.558,-100.3531,21.78,,
12853,SUPER SERVICIO HERRERA DEL NORTE SA DE CV,31.61579,-106.3703,17.59,20.07,
12854,SUPER SERVICIO HERRERA DEL NORTE SA DE CV,31.6176,-106.3778,17.59,20.07,
12855,DIEGO AGUSTIN RODRIGUEZ FLORES,21.13737,-100.337,21.05,22.75,22.59
12856,AUTO SERVICIO MALECON S.A DE C.V.,19.10288,-104.3246,21.8,,
12859,FRANCISCO HERNANDEZ FLORES,18.92925,-98.40857,20.99,,
12860,GAS SEQUOIA S.A. DE C.V.,19.75144,-99.68909,21.95,24.05,
12862,AUTOSERVICIO PALMIRA SA DE CV,29.08141,-111.0221,23.19,,
12863,servicios grupo aguila sa de cv,24.80269,-107.3523,21.99,24.99,
12864,GASOLINERA RINDEMAS SA DE CV,24.78974,-107.3663,19.99,23.99,23.99
12865,servicios grupo aguila sa de cv,24.77699,-107.3663,21.99,24.99,
12866,servicios grupo aguila sa de cv,24.79992,-107.3944,21.99,24.99,
12867,SUMINISTROS ENERGETICOS 57 SA DE CV,27.89159,-101.1562,24.09,,
12868,SERGUIO ATILANO,20.3712,-102.1193,22.89,,
12869,"ESTACION GASOSERVICE, S.A. DE C.V.",32.50763,-116.8625,21.99,24.79,
12870,"GRUPO ARGOIL CASABLANCA, S. DE R.L. DE C.V.",32.501,-116.8902,21.29,24.49,
12871,Gasolinera Barclin S.A. de C.V.,31.36575,-113.5082,23.47,,24.38
12872,"GRUPO ARGOIL CASABLANCA, S. DE R.L. DE C.V.",32.51416,-116.8635,21.99,24.79,
12873,ESTACION DE SERVICIO SD ESPITIA SA DE CV ,20.4806,-101.346,22.69,,
12874,"MAX ERANDENI, S.A. DE C.V.",19.74493,-101.1926,21.28,23.48,23.98
12875,"Servicio y Calidad de Hueyatzacoalco, S.A. de C.V.",19.28273,-98.45135,21.89,,
12876,SERVICIO B. JUAREZ S.A. DE C.V.,20.67168,-101.3397,21.98,,
12877,GUSTAVO ROMAN ARELLANO,24.78985,-104.0234,23.08,,24.6
12880,OPERADORA LAS BAJADAS S.A. DE C.V.,19.16058,-96.19479,21.55,,
12881,Gasolinera Javito S.A. de C.V.,27.35398,-110.0221,23.79,,
12882,FRANCISCO GUERRERRO ORTEGA,19.32804,-99.21813,23.69,25.89,
12883,"GASOLINERA LA MUSA, S.A. DE C.V.",20.14836,-98.44004,21.57,,
12884,JOB MORALES UGALDE,19.01131,-97.95194,,,18.79
12885,"CORPORATIVO ENERVISION, S.A.P.I. DE C.V.",29.12588,-110.9636,23.99,26.99,25.99
12886,COMBUSTIBLES ESPECIALIZADOS JADE S.A. DE C.V.,20.0252,-98.72505,21.79,23.65,
12887,"CORPORATIVO ENERVISION, S.A.P.I. DE C.V.",29.10907,-110.9494,23.99,26.99,
12888,"CORPORATIVO ENERVISION, S.A.P.I. DE C.V.",29.05519,-110.9304,23.99,26.99,
12889,"GRUPO CAMTOS, S.A. DE C.V.",19.18447,-99.49616,20.99,,
12890,INSIGNIA COMBUSTIBLES SA DE CV,20.35408,-102.0512,21.98,23.59,23.99
12892,SERVICIOS MISIONES SA DE CV,28.65333,-106.1304,22.59,,
12893,"CORPORATIVO ENERVISION, S.A.P.I. DE C.V.",29.12117,-111.0233,23.99,26.99,25.99
12894,"CORPORATIVO ENERVISION, S.A.P.I. DE C.V.",29.08822,-110.9965,23.99,26.99,
12896,GASOL Saltillo SA de CV,25.45461,-101.0324,,,18.79
12897,SERVICIO EL DURANGUEÑO SA DE CV,24.03069,-104.6413,23.18,24.89,
12898,"CORPORATIVO ENERVISION, S.A.P.I. DE C.V.",29.04007,-110.939,23.99,26.99,25.99
12899,ESTACIÓN DE SERVICIO LA MEXICANA SA DE CV,29.70918,-110.1621,22.6,,
12901,MAYRA ALEJANDRA MORALES ROMERO,17.99861,-93.38678,21.29,,
12902,AGUASCALIENTES 2000 S.A. DE C.V.,21.89745,-102.2537,22.39,,
12903,servicio segovias s. de r. l. de c. v.,24.02594,-104.6557,21.98,24.49,
12906,servicio lomas de durango s de r l de c v,24.01553,-104.6909,22.21,,
12907,AGUSTIN MORALES ZARATE,20.21269,-101.1374,22.89,,
12908,GASOLINERIA YURIRIA CUATRO CAMINOS SA DE CV,20.19905,-101.1516,22.89,,
12909,"Exelco Carburantes, S.A. de C.V.",27.44647,-99.51974,18.39,,
12911,SERVICIO LA IGUANA S.A DE C.V,19.07409,-104.2841,23.2,,
12912,Prestadora de Servicios Pino Suárez S.P.R. DE R.L.,23.88047,-104.4917,23.4,,24.3
12914,"SERVICIOS Y ENERGETICOS HERAST, S.A. DE C.V.",16.87851,-99.85513,23.4,,
12915,VISTA AL PACIFICO S.A. DE C.V.,18.57209,-100.3141,24.55,,
12916,MARIA DEL CARMEN ELENA PLIEGO VILLANUEVA,19.14055,-99.58998,21.99,,
12917,SERVICIOS GASOLINEROS ANACELE SA DE CV,18.95727,-99.23794,21.99,,
12920,SUPER SERVICIO MACIAS SA DE CV,20.38598,-99.99297,21.49,,23.49
12921,SERVICIO X-O S.A. DE C.V.,20.13424,-98.88602,20.99,23.05,22.99
12924,SERVICIO TLAXIACA S.A. DE C.V.,20.11793,-98.89347,20.99,,22.99
12925,SERVICIO MURCIO GARCIA S.A DE C.V,17.27344,-97.67567,23.59,25.6,
12926,MULTISERVICIOS AMAYA DEL SUR S.A. DE C.V.,21.95331,-105.123,23.4,,
12928,"SERVICIO MINA DE PEÑA, S.A. DE C.V.",19.28149,-103.7721,22.15,,
12929,"GASOLINERIA HURTADO, S.A. DE C.V.",18.36425,-99.86817,24.98,,
12932,MARILYN BETANCOURT MORENO,18.77871,-103.1521,23.8,,
12934,HECTOR ARMANDINO FIERRO HOLGUIN,31.37379,-106.0115,12.62,,
12935,MARCELO LOYA ORNELAS S.P.R. DE R.L.,25.65763,-108.6213,23.5,25.3,
12936,BRIGIDA ESTRADA SEVILLA,25.39153,-97.98408,21.95,,
12938,Corporativo de Combustibles y Estaciones de Servic,19.76903,-99.20129,22.79,,
12939,SUPER SERVICIO HERRERA DEL NORTE SA DE CV,31.70836,-106.4321,17.59,20.07,
12941,GRUPO EL REY CORPORATIVO S. DE R.L. DE C.V.,27.92221,-110.9169,24.09,,
12943,GRUPO EL REY CORPORATIVO S. DE R.L. DE C.V.,27.93756,-110.9292,24.09,,
12944,GRUPO EL REY CORPORATIVO S. DE R.L. DE C.V.,27.89952,-110.9082,24.09,,
12947,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",20.697,-101.3613,23.29,,
12949,"GASOLINERA REFORMA, SA DE CV",24.12736,-110.3189,22.49,24.99,
12950,NOGALES ENERGETICOS S.A. DE C.V.,26.01117,-111.3455,22.99,,
12951,NOGALES ENERGETICOS S.A. DE C.V.,25.25865,-111.7782,22.99,,
12952,NOGALES ENERGETICOS S.A. DE C.V.,23.44555,-110.2258,23.49,,
12953,"ESTACION EL NARANJO, SA DE CV",26.0068,-111.3499,22.99,25.69,
12954,"AUTOSERVICIO BENITEZ, SA DE CV",32.47519,-116.8601,21.99,24.89,
12955,GRUPO CASAL SA DE CV,20.60583,-103.2629,23.99,25.13,25.17
12956,EL PURA SANGRE GASOLINERA SA DE CV,31.24372,-110.9709,18.99,,
12957,"SERVICIO TARECUATO, S.A. DE C.V.",19.844,-102.4799,,,18.79
12958,SERVICIO HUAXTLA SA DE CV,20.71037,-103.6664,20.19,,
12960,SERVICIO ANGEL SA DE CV,20.68675,-103.4451,23.99,,
12961,"Gasolinera Turymayo, S.A. de C.V.",27.07357,-109.4271,24.18,,21.69
12965,SERVICIO RIO NILO SA DE CV,20.64429,-103.2845,23.98,25.99,
12967,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",20.68373,-101.3391,23.59,,
12969,GASOLINERA PLAZA DEL SOL SA DE CV,20.64807,-103.4054,24.2,25.99,
12972,OPERADORA DE COMBUSTIBLES SANDOVAL SA DE CV,17.53725,-99.49839,24.65,26.01,
12973,SERVICIO TONALA SA DE CV,20.61918,-103.2465,23.99,,25.43
12976,REAL TONALTECAS SA DE CV,20.62766,-103.2458,23.99,,
12978,JESUS ALFONSO AMILLANO LOPEZ,25.45516,-108.0881,22.99,24.89,23.99
12981,JESUS ALFONSO AMILLANO LOPEZ,25.4962,-108.3038,23.06,,24.6
12982,GALVAN FOX S.A. C.V.,27.49847,-99.55277,19.79,21.99,
12984,Universidad Nacional Autónoma de México,19.33661,-99.18559,22.59,24.95,
12986,"BP ESTACIONES Y SERVICIOS ENERGETICOS, S.A. DE C.V.",20.0893,-98.3492,22.09,24.59,
12987,"RODRIGUEZ Y RODRIGUEZ, S.A. DE C.V.",18.89021,-96.93221,21.98,,
12988,MULTISERVICIO DEL MINERAL SA DE CV,23.1652,-102.8882,21.7,,
12989,GASOLINERA SAN PABLO S.A. DE C.V.,28.62254,-109.9511,15.94,,
12990,SERVICIO MEGAL S.A. DE C.V. ,19.27623,-99.59363,21.59,,
12991,ESTACION DE SERVICIO LA MORENA S. DE R.L. DE C.V.,19.01848,-97.02965,22.09,,
12992,SERVICIO RIMER DE TIANGUISTENCO S.A. DE C.V. ,19.16472,-99.46074,21.77,,
12993,SUPER SERVICIO M Y M S.A. DE C.V. ,19.20387,-99.56932,21.21,,
12994,CARLOS ADAN GUERRA GUERRA,25.64112,-100.0902,21.95,,
12995,JESUS AGUILAR HERNANDEZ,19.6095,-99.6485,22.99,,
12998,MARIA MERCEDES BELTRAN RIOS,24.44228,-104.1221,22.67,25.04,24.12
12999,JESUS BORREGO INGUANZO,22.64605,-102.9758,,,18.79
13004,PATAMBANANAPU S.A. DE C.V.,19.83728,-102.2196,23.35,,
13005,GASOLINERA LOS NICHOS SA. DE C.V.,20.43095,-97.3703,22.9,,
13006,GASOLINERA LOS TORITOS S.A. DE C.V.,20.53177,-97.48749,18.99,,
13007,GASOLINERA LOS TOROS S.A. DE C.V.,20.50544,-97.51306,22.9,,
13009,"AUTOSERVICIO ALMECATLA PUEBLA, SA. DE C.V.",19.14392,-98.24084,21.66,,
13011,"BP ESTACIONES Y SERVICIOS ENERGETICOS, S.A. DE C.V.",19.09426,-98.28584,21.89,23.99,23.89
13012,"AUTOSERVICIO MAGESTIC, S.A. DE C.V.",18.97175,-98.24628,21.58,,
13013,"LA CASA DEL SOL GASOLINERIA, S.A DE C.V.",19.50703,-97.50146,21.71,,
13015,SERVICIOS PUERTA VIEJA SA DE CV,20.79037,-102.7823,23.49,25.99,
13016,ESTACION DE SERVICIO ATEQUIZA S.A. DE C.V.,20.65371,-103.3743,21.69,,
13017,servicio ibarra hermanos s.a. de c.v.,27.96782,-114.0482,23.25,,
13018,RAMON RUIZ ARREOLA,27.55506,-110.0858,22.9,,
13020,SERVICIO URIMA S.A. DE C.V.,27.33507,-112.2639,23.05,,
13023,"SERVICIO CAMECUARO, S.A. DE C.V.",19.89677,-102.2024,23.48,25.18,24.98
13024,SERVICIO EXPRESS DE MORELIA S.A. DE C.V.,19.67758,-101.2299,22.13,,
13025,ANTELIA QUIROGA MASCORRO,25.66705,-97.86742,20.49,,
13027,ENERGETICOS RODRIGUEZ SA DE CV,25.65157,-97.81623,20.49,,
13029,"SERVICIOS INTEGRALES DE COMBUSTIBLES, S.A. DE C.V.",20.70246,-100.4803,20.59,21.99,
13030,"SUPER SERVICIO RIOLUNA, S.A. DE C.V.",19.59498,-99.03734,22.6,,
13031,PABELLON DE ZAPOTLAN S.P.R DE R.L,19.93274,-98.89012,19.82,,
13032,"SUPER SERVICIO SAN RAFAEL, S.A. DE C.V. ",19.5994,-99.03635,22.6,,
13033,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",27.12373,-104.9088,23.19,24.99,24.89
13035,Servicio el Berrendo S.A. de C.V.,28.0045,-114.0115,22.41,,24.33
13036,SERVICIO EL PRADO SA DE CV,19.68055,-103.3181,24.28,25.68,
13037,PARADOR SERVICIOS INTEGRALES CORREGIDORA SA DE CV,20.53425,-100.4967,22.18,23.9,
13039,"SERVICIO COLIMA, S.A.",19.47231,-99.07964,23.59,,
13040,ANDRES LUGO AGUILAR,20.2107,-98.5393,21.99,23.99,23.75
13042,GASOLINERA MOPETI S.A DE C.V.,18.7475,-96.14072,21.99,,
13044,GRUPO EMPRESARIAL CACHANILLA SA DE CV,32.66104,-115.4128,21.49,,
13045,INMOBILIARIA Y PROMOTORA DEL GOLFO S.A. DE C.V.,19.06174,-95.98896,21.99,,
13046,NORBERTO RODRIGUEZ JAQUIM,16.44609,-95.02547,22.09,23.74,
13047,EDILIA MONTIJO LEON,31.30409,-113.5512,16.5,,
